,Unnamed: 0,season,League_name,team_long_name_x,W,D,L,GF,GA,Pts,GD,rank,coordinates_x,coordinates_y,url,pic_idx
829,829,2010/2011,Scotland Premier League,Motherwell,13,7,18,40,60,46,-20,7,-3.980078,55.779947,https://upload.wikimedia.org/wikipedia/commons/thumb/c/c8/Motherwell_FC_crest.svg/360px-Motherwell_FC_crest.svg.png,20167
830,830,2011/2012,Scotland Premier League,Motherwell,18,8,12,49,44,62,5,3,-3.980078,55.779947,https://upload.wikimedia.org/wikipedia/commons/thumb/c/c8/Motherwell_FC_crest.svg/360px-Motherwell_FC_crest.svg.png,20167
831,831,2012/2013,Scotland Premier League,Motherwell,18,9,11,67,51,63,16,2,-3.980078,55.779947,https://upload.wikimedia.org/wikipedia/commons/thumb/c/c8/Motherwell_FC_crest.svg/360px-Motherwell_FC_crest.svg.png,20167
832,832,2013/2014,Scotland Premier League,Motherwell,22,4,12,64,60,70,4,2,-3.980078,55.779947,https://upload.wikimedia.org/wikipedia/commons/thumb/c/c8/Motherwell_FC_crest.svg/360px-Motherwell_FC_crest.svg.png,20167
833,833,2014/2015,Scotland Premier League,Motherwell,10,6,22,38,63,36,-25,11,-3.980078,55.779947,https://upload.wikimedia.org/wikipedia/commons/thumb/c/c8/Motherwell_FC_crest.svg/360px-Motherwell_FC_crest.svg.png,20167
834,834,2015/2016,Scotland Premier League,Motherwell,15,5,18,47,63,50,-16,6,-3.980078,55.779947,https://upload.wikimedia.org/wikipedia/commons/thumb/c/c8/Motherwell_FC_crest.svg/360px-Motherwell_FC_crest.svg.png,20167
835,835,2008/2009,Spain LIGA BBVA,Málaga CF,15,10,13,55,59,55,-4,8,-4.427226608,36.73438436,https://upload.wikimedia.org/wikipedia/en/6/6d/M%C3%A1laga_CF.svg,20168
836,836,2009/2010,Spain LIGA BBVA,Málaga CF,7,16,15,42,48,37,-6,17,-4.427226608,36.73438436,https://upload.wikimedia.org/wikipedia/en/6/6d/M%C3%A1laga_CF.svg,20168
837,837,2010/2011,Spain LIGA BBVA,Málaga CF,13,7,18,54,68,46,-14,11,-4.427226608,36.73438436,https://upload.wikimedia.org/wikipedia/en/6/6d/M%C3%A1laga_CF.svg,20168
838,838,2011/2012,Spain LIGA BBVA,Málaga CF,17,7,14,54,53,58,1,4,-4.427226608,36.73438436,https://upload.wikimedia.org/wikipedia/en/6/6d/M%C3%A1laga_CF.svg,20168
839,839,2012/2013,Spain LIGA BBVA,Málaga CF,16,9,13,53,50,57,3,6,-4.427226608,36.73438436,https://upload.wikimedia.org/wikipedia/en/6/6d/M%C3%A1laga_CF.svg,20168
840,840,2013/2014,Spain LIGA BBVA,Málaga CF,12,9,17,39,46,45,-7,11,-4.427226608,36.73438436,https://upload.wikimedia.org/wikipedia/en/6/6d/M%C3%A1laga_CF.svg,20168
841,841,2014/2015,Spain LIGA BBVA,Málaga CF,14,8,16,42,48,50,-6,9,-4.427226608,36.73438436,https://upload.wikimedia.org/wikipedia/en/6/6d/M%C3%A1laga_CF.svg,20168
842,842,2015/2016,Spain LIGA BBVA,Málaga CF,12,12,14,38,35,48,3,8,-4.427226608,36.73438436,https://upload.wikimedia.org/wikipedia/en/6/6d/M%C3%A1laga_CF.svg,20168
843,843,2008/2009,Netherlands Eredivisie,N.E.C.,9,15,10,41,40,42,1,11,5.836667,51.8225,https://upload.wikimedia.org/wikipedia/en/0/08/NEC_Nijmegen.png,20169
844,844,2009/2010,Netherlands Eredivisie,N.E.C.,8,9,17,35,59,33,-24,13,5.836667,51.8225,https://upload.wikimedia.org/wikipedia/en/0/08/NEC_Nijmegen.png,20169
845,845,2010/2011,Netherlands Eredivisie,N.E.C.,10,13,11,57,56,43,1,11,5.836667,51.8225,https://upload.wikimedia.org/wikipedia/en/0/08/NEC_Nijmegen.png,20169
846,846,2011/2012,Netherlands Eredivisie,N.E.C.,13,6,15,42,45,45,-3,8,5.836667,51.8225,https://upload.wikimedia.org/wikipedia/en/0/08/NEC_Nijmegen.png,20169
847,847,2012/2013,Netherlands Eredivisie,N.E.C.,10,7,17,44,66,37,-22,15,5.836667,51.8225,https://upload.wikimedia.org/wikipedia/en/0/08/NEC_Nijmegen.png,20169
848,848,2013/2014,Netherlands Eredivisie,N.E.C.,5,15,14,54,82,30,-28,17,5.836667,51.8225,https://upload.wikimedia.org/wikipedia/en/0/08/NEC_Nijmegen.png,20169
849,849,2015/2016,Netherlands Eredivisie,N.E.C.,13,7,14,37,42,46,-5,10,5.836667,51.8225,https://upload.wikimedia.org/wikipedia/en/0/08/NEC_Nijmegen.png,20169
850,850,2008/2009,Netherlands Eredivisie,NAC Breda,13,6,15,44,54,45,-10,8,4.75028,51.5956,https://upload.wikimedia.org/wikipedia/commons/c/c9/Logo_NAC_Breda.png,20170
851,851,2009/2010,Netherlands Eredivisie,NAC Breda,12,10,12,42,49,46,-7,10,4.75028,51.5956,https://upload.wikimedia.org/wikipedia/commons/c/c9/Logo_NAC_Breda.png,20170
852,852,2010/2011,Netherlands Eredivisie,NAC Breda,12,5,17,44,60,41,-16,13,4.75028,51.5956,https://upload.wikimedia.org/wikipedia/commons/c/c9/Logo_NAC_Breda.png,20170
853,853,2011/2012,Netherlands Eredivisie,NAC Breda,10,8,16,45,54,38,-9,13,4.75028,51.5956,https://upload.wikimedia.org/wikipedia/commons/c/c9/Logo_NAC_Breda.png,20170
854,854,2012/2013,Netherlands Eredivisie,NAC Breda,10,8,16,40,56,38,-16,13,4.75028,51.5956,https://upload.wikimedia.org/wikipedia/commons/c/c9/Logo_NAC_Breda.png,20170
855,855,2013/2014,Netherlands Eredivisie,NAC Breda,8,11,15,43,54,35,-11,15,4.75028,51.5956,https://upload.wikimedia.org/wikipedia/commons/c/c9/Logo_NAC_Breda.png,20170
856,856,2014/2015,Netherlands Eredivisie,NAC Breda,6,10,18,36,68,28,-32,16,4.75028,51.5956,https://upload.wikimedia.org/wikipedia/commons/c/c9/Logo_NAC_Breda.png,20170
857,857,2008/2009,Italy Serie A,Napoli,12,10,16,43,45,46,-2,12,14.26338465,40.88798394,https://upload.wikimedia.org/wikipedia/commons/thumb/2/2d/SSC_Neapel.svg/360px-SSC_Neapel.svg.png,20171
858,858,2009/2010,Italy Serie A,Napoli,15,14,9,50,43,59,7,6,14.26338465,40.88798394,https://upload.wikimedia.org/wikipedia/commons/thumb/2/2d/SSC_Neapel.svg/360px-SSC_Neapel.svg.png,20171
859,859,2010/2011,Italy Serie A,Napoli,21,7,10,59,39,70,20,3,14.26338465,40.88798394,https://upload.wikimedia.org/wikipedia/commons/thumb/2/2d/SSC_Neapel.svg/360px-SSC_Neapel.svg.png,20171
860,860,2011/2012,Italy Serie A,Napoli,16,12,8,64,41,60,23,4,14.26338465,40.88798394,https://upload.wikimedia.org/wikipedia/commons/thumb/2/2d/SSC_Neapel.svg/360px-SSC_Neapel.svg.png,20171
861,861,2012/2013,Italy Serie A,Napoli,23,9,6,73,36,78,37,2,14.26338465,40.88798394,https://upload.wikimedia.org/wikipedia/commons/thumb/2/2d/SSC_Neapel.svg/360px-SSC_Neapel.svg.png,20171
862,862,2013/2014,Italy Serie A,Napoli,23,9,6,77,39,78,38,3,14.26338465,40.88798394,https://upload.wikimedia.org/wikipedia/commons/thumb/2/2d/SSC_Neapel.svg/360px-SSC_Neapel.svg.png,20171
863,863,2014/2015,Italy Serie A,Napoli,18,9,10,68,50,63,18,5,14.26338465,40.88798394,https://upload.wikimedia.org/wikipedia/commons/thumb/2/2d/SSC_Neapel.svg/360px-SSC_Neapel.svg.png,20171
864,864,2015/2016,Italy Serie A,Napoli,25,7,6,80,32,82,48,2,14.26338465,40.88798394,https://upload.wikimedia.org/wikipedia/commons/thumb/2/2d/SSC_Neapel.svg/360px-SSC_Neapel.svg.png,20171
865,865,2008/2009,Portugal Liga ZON Sagres,Naval 1° de Maio,7,8,15,25,39,29,-14,13,-8.859281665,40.16283021,https://upload.wikimedia.org/wikipedia/en/a/a0/Associa%C3%A7%C3%A3o_Naval_1%C2%BA_de_Maio_logo.svg,20172
866,866,2009/2010,Portugal Liga ZON Sagres,Naval 1° de Maio,10,6,14,20,35,36,-15,8,-8.859281665,40.16283021,https://upload.wikimedia.org/wikipedia/en/a/a0/Associa%C3%A7%C3%A3o_Naval_1%C2%BA_de_Maio_logo.svg,20172
867,867,2010/2011,Portugal Liga ZON Sagres,Naval 1° de Maio,5,8,17,26,51,23,-25,16,-8.859281665,40.16283021,https://upload.wikimedia.org/wikipedia/en/a/a0/Associa%C3%A7%C3%A3o_Naval_1%C2%BA_de_Maio_logo.svg,20172
868,868,2008/2009,Switzerland Super League,Neuchâtel Xamax,10,10,16,50,57,40,-7,7,6.944,46.9952,https://upload.wikimedia.org/wikipedia/commons/5/5b/Neuchatel_Xamax_FCS.svg,20173
869,869,2009/2010,Switzerland Super League,Neuchâtel Xamax,11,8,17,55,57,41,-2,8,6.944,46.9952,https://upload.wikimedia.org/wikipedia/commons/5/5b/Neuchatel_Xamax_FCS.svg,20173
870,870,2010/2011,Switzerland Super League,Neuchâtel Xamax,8,8,20,44,67,32,-23,8,6.944,46.9952,https://upload.wikimedia.org/wikipedia/commons/5/5b/Neuchatel_Xamax_FCS.svg,20173
871,871,2011/2012,Switzerland Super League,Neuchâtel Xamax,7,5,6,22,22,26,0,9,6.944,46.9952,https://upload.wikimedia.org/wikipedia/commons/5/5b/Neuchatel_Xamax_FCS.svg,20173
872,872,2008/2009,England Premier League,Newcastle United,7,13,18,40,59,34,-19,18,-1.621666666,54.97555556,https://upload.wikimedia.org/wikipedia/en/thumb/5/56/Newcastle_United_Logo.svg/400px-Newcastle_United_Logo.svg.png,20174
873,873,2010/2011,England Premier League,Newcastle United,11,13,14,56,57,46,-1,12,-1.621666666,54.97555556,https://upload.wikimedia.org/wikipedia/en/thumb/5/56/Newcastle_United_Logo.svg/400px-Newcastle_United_Logo.svg.png,20174
874,874,2011/2012,England Premier League,Newcastle United,19,8,11,56,51,65,5,5,-1.621666666,54.97555556,https://upload.wikimedia.org/wikipedia/en/thumb/5/56/Newcastle_United_Logo.svg/400px-Newcastle_United_Logo.svg.png,20174
875,875,2012/2013,England Premier League,Newcastle United,11,8,19,45,68,41,-23,16,-1.621666666,54.97555556,https://upload.wikimedia.org/wikipedia/en/thumb/5/56/Newcastle_United_Logo.svg/400px-Newcastle_United_Logo.svg.png,20174
876,876,2013/2014,England Premier League,Newcastle United,15,4,19,43,59,49,-16,10,-1.621666666,54.97555556,https://upload.wikimedia.org/wikipedia/en/thumb/5/56/Newcastle_United_Logo.svg/400px-Newcastle_United_Logo.svg.png,20174
877,877,2014/2015,England Premier League,Newcastle United,10,9,19,40,63,39,-23,15,-1.621666666,54.97555556,https://upload.wikimedia.org/wikipedia/en/thumb/5/56/Newcastle_United_Logo.svg/400px-Newcastle_United_Logo.svg.png,20174
878,878,2015/2016,England Premier League,Newcastle United,9,10,19,44,65,37,-21,18,-1.621666666,54.97555556,https://upload.wikimedia.org/wikipedia/en/thumb/5/56/Newcastle_United_Logo.svg/400px-Newcastle_United_Logo.svg.png,20174
879,879,2011/2012,England Premier League,Norwich City,12,11,15,52,66,47,-14,12,1.308653,52.622128,https://upload.wikimedia.org/wikipedia/en/thumb/8/8c/Norwich_City.svg/300px-Norwich_City.svg.png,20175
880,880,2012/2013,England Premier League,Norwich City,10,14,14,41,58,44,-17,11,1.308653,52.622128,https://upload.wikimedia.org/wikipedia/en/thumb/8/8c/Norwich_City.svg/300px-Norwich_City.svg.png,20175
881,881,2013/2014,England Premier League,Norwich City,8,9,21,28,62,33,-34,18,1.308653,52.622128,https://upload.wikimedia.org/wikipedia/en/thumb/8/8c/Norwich_City.svg/300px-Norwich_City.svg.png,20175
882,882,2015/2016,England Premier League,Norwich City,9,7,22,39,67,34,-28,19,1.308653,52.622128,https://upload.wikimedia.org/wikipedia/en/thumb/8/8c/Norwich_City.svg/300px-Norwich_City.svg.png,20175
883,883,2011/2012,Italy Serie A,Novara,6,11,19,34,64,29,-30,19,8.595833,45.435833,https://upload.wikimedia.org/wikipedia/de/thumb/a/a5/Novara_Calcio.svg/300px-Novara_Calcio.svg.png,20176
884,884,2008/2009,Poland Ekstraklasa,Odra Wodzisław,8,8,14,23,40,32,-17,13,18.45694444,49.99833333,https://upload.wikimedia.org/wikipedia/en/e/e5/MKS_Odra_Wodzislaw.png,20177
885,885,2009/2010,Poland Ekstraklasa,Odra Wodzisław,7,6,17,27,45,27,-18,15,18.45694444,49.99833333,https://upload.wikimedia.org/wikipedia/en/e/e5/MKS_Odra_Wodzislaw.png,20177
886,886,2008/2009,France Ligue 1,OGC Nice,13,11,14,40,41,50,-1,9,7.192583333,43.70513889,https://upload.wikimedia.org/wikipedia/en/2/2e/OGC_Nice_logo.svg,20178
887,887,2009/2010,France Ligue 1,OGC Nice,11,11,16,41,57,44,-16,15,7.192583333,43.70513889,https://upload.wikimedia.org/wikipedia/en/2/2e/OGC_Nice_logo.svg,20178
888,888,2010/2011,France Ligue 1,OGC Nice,11,13,14,33,48,46,-15,17,7.192583333,43.70513889,https://upload.wikimedia.org/wikipedia/en/2/2e/OGC_Nice_logo.svg,20178
889,889,2011/2012,France Ligue 1,OGC Nice,10,12,16,39,46,42,-7,13,7.192583333,43.70513889,https://upload.wikimedia.org/wikipedia/en/2/2e/OGC_Nice_logo.svg,20178
890,890,2012/2013,France Ligue 1,OGC Nice,18,10,10,57,46,64,11,4,7.192583333,43.70513889,https://upload.wikimedia.org/wikipedia/en/2/2e/OGC_Nice_logo.svg,20178
891,891,2013/2014,France Ligue 1,OGC Nice,12,6,20,30,44,42,-14,17,7.192583333,43.70513889,https://upload.wikimedia.org/wikipedia/en/2/2e/OGC_Nice_logo.svg,20178
892,892,2014/2015,France Ligue 1,OGC Nice,13,9,16,44,53,48,-9,11,7.192583333,43.70513889,https://upload.wikimedia.org/wikipedia/en/2/2e/OGC_Nice_logo.svg,20178
893,893,2015/2016,France Ligue 1,OGC Nice,18,9,11,58,41,63,17,4,7.192583333,43.70513889,https://upload.wikimedia.org/wikipedia/en/2/2e/OGC_Nice_logo.svg,20178
894,894,2008/2009,France Ligue 1,Olympique de Marseille,22,11,5,67,35,77,32,2,5.395833333,43.26972222,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d8/Olympique_Marseille_logo.svg/300px-Olympique_Marseille_logo.svg.png,20179
895,895,2009/2010,France Ligue 1,Olympique de Marseille,23,9,6,69,36,78,33,1,5.395833333,43.26972222,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d8/Olympique_Marseille_logo.svg/300px-Olympique_Marseille_logo.svg.png,20179
896,896,2010/2011,France Ligue 1,Olympique de Marseille,18,14,6,62,39,68,23,2,5.395833333,43.26972222,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d8/Olympique_Marseille_logo.svg/300px-Olympique_Marseille_logo.svg.png,20179
897,897,2011/2012,France Ligue 1,Olympique de Marseille,12,12,14,45,41,48,4,10,5.395833333,43.26972222,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d8/Olympique_Marseille_logo.svg/300px-Olympique_Marseille_logo.svg.png,20179
898,898,2012/2013,France Ligue 1,Olympique de Marseille,21,8,9,42,36,71,6,2,5.395833333,43.26972222,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d8/Olympique_Marseille_logo.svg/300px-Olympique_Marseille_logo.svg.png,20179
899,899,2013/2014,France Ligue 1,Olympique de Marseille,16,12,10,53,40,60,13,6,5.395833333,43.26972222,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d8/Olympique_Marseille_logo.svg/300px-Olympique_Marseille_logo.svg.png,20179
900,900,2014/2015,France Ligue 1,Olympique de Marseille,21,6,11,76,42,69,34,4,5.395833333,43.26972222,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d8/Olympique_Marseille_logo.svg/300px-Olympique_Marseille_logo.svg.png,20179
901,901,2015/2016,France Ligue 1,Olympique de Marseille,10,18,10,48,42,48,6,13,5.395833333,43.26972222,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d8/Olympique_Marseille_logo.svg/300px-Olympique_Marseille_logo.svg.png,20179
902,902,2008/2009,France Ligue 1,Olympique Lyonnais,20,11,7,52,29,71,23,3,4.982131,45.765224,https://upload.wikimedia.org/wikipedia/en/c/c6/Olympique_Lyonnais.svg,20180
903,903,2009/2010,France Ligue 1,Olympique Lyonnais,20,12,6,64,38,72,26,2,4.982131,45.765224,https://upload.wikimedia.org/wikipedia/en/c/c6/Olympique_Lyonnais.svg,20180
904,904,2010/2011,France Ligue 1,Olympique Lyonnais,17,13,8,61,40,64,21,3,4.982131,45.765224,https://upload.wikimedia.org/wikipedia/en/c/c6/Olympique_Lyonnais.svg,20180
905,905,2011/2012,France Ligue 1,Olympique Lyonnais,19,7,12,64,51,64,13,4,4.982131,45.765224,https://upload.wikimedia.org/wikipedia/en/c/c6/Olympique_Lyonnais.svg,20180
906,906,2012/2013,France Ligue 1,Olympique Lyonnais,19,10,9,61,38,67,23,3,4.982131,45.765224,https://upload.wikimedia.org/wikipedia/en/c/c6/Olympique_Lyonnais.svg,20180
907,907,2013/2014,France Ligue 1,Olympique Lyonnais,17,10,11,56,44,61,12,5,4.982131,45.765224,https://upload.wikimedia.org/wikipedia/en/c/c6/Olympique_Lyonnais.svg,20180
908,908,2014/2015,France Ligue 1,Olympique Lyonnais,22,9,7,72,33,75,39,2,4.982131,45.765224,https://upload.wikimedia.org/wikipedia/en/c/c6/Olympique_Lyonnais.svg,20180
909,909,2015/2016,France Ligue 1,Olympique Lyonnais,19,8,11,67,43,65,24,2,4.982131,45.765224,https://upload.wikimedia.org/wikipedia/en/c/c6/Olympique_Lyonnais.svg,20180
910,910,2011/2012,Belgium Jupiler League,Oud-Heverlee Leuven,7,8,15,38,58,29,-20,14,4.694167,50.868333,https://upload.wikimedia.org/wikipedia/en/7/7e/Oud_heverlee_leuven.png,20181
911,911,2012/2013,Belgium Jupiler League,Oud-Heverlee Leuven,8,12,10,46,51,36,-5,10,4.694167,50.868333,https://upload.wikimedia.org/wikipedia/en/7/7e/Oud_heverlee_leuven.png,20181
912,912,2015/2016,Belgium Jupiler League,Oud-Heverlee Leuven,7,8,15,42,53,29,-11,16,4.694167,50.868333,https://upload.wikimedia.org/wikipedia/en/7/7e/Oud_heverlee_leuven.png,20181
913,913,2008/2009,Poland Ekstraklasa,P. Warszawa,15,9,6,40,23,54,17,5,21.07967436,52.23167219,https://upload.wikimedia.org/wikipedia/commons/c/c7/Herb_Polonia_Warszawa.png,20182
914,914,2009/2010,Poland Ekstraklasa,P. Warszawa,9,6,15,25,38,33,-13,13,21.07967436,52.23167219,https://upload.wikimedia.org/wikipedia/commons/c/c7/Herb_Polonia_Warszawa.png,20182
915,915,2010/2011,Poland Ekstraklasa,P. Warszawa,12,8,10,41,26,44,15,7,21.07967436,52.23167219,https://upload.wikimedia.org/wikipedia/commons/c/c7/Herb_Polonia_Warszawa.png,20182
916,916,2011/2012,Poland Ekstraklasa,P. Warszawa,13,6,11,33,32,45,1,7,21.07967436,52.23167219,https://upload.wikimedia.org/wikipedia/commons/c/c7/Herb_Polonia_Warszawa.png,20182
917,917,2012/2013,Poland Ekstraklasa,P. Warszawa,11,9,10,45,34,42,11,6,21.07967436,52.23167219,https://upload.wikimedia.org/wikipedia/commons/c/c7/Herb_Polonia_Warszawa.png,20182
918,918,2008/2009,Italy Serie A,Palermo,17,6,15,57,50,57,7,8,13.342275,38.152767,https://upload.wikimedia.org/wikipedia/en/thumb/d/df/Palermo_Calcio_logo_%282019%29.svg/400px-Palermo_Calcio_logo_%282019%29.svg.png,20183
919,919,2009/2010,Italy Serie A,Palermo,18,11,9,59,47,65,12,5,13.342275,38.152767,https://upload.wikimedia.org/wikipedia/en/thumb/d/df/Palermo_Calcio_logo_%282019%29.svg/400px-Palermo_Calcio_logo_%282019%29.svg.png,20183
920,920,2010/2011,Italy Serie A,Palermo,17,5,16,58,63,56,-5,8,13.342275,38.152767,https://upload.wikimedia.org/wikipedia/en/thumb/d/df/Palermo_Calcio_logo_%282019%29.svg/400px-Palermo_Calcio_logo_%282019%29.svg.png,20183
921,921,2011/2012,Italy Serie A,Palermo,11,10,17,52,62,43,-10,12,13.342275,38.152767,https://upload.wikimedia.org/wikipedia/en/thumb/d/df/Palermo_Calcio_logo_%282019%29.svg/400px-Palermo_Calcio_logo_%282019%29.svg.png,20183
922,922,2012/2013,Italy Serie A,Palermo,6,14,18,34,54,32,-20,19,13.342275,38.152767,https://upload.wikimedia.org/wikipedia/en/thumb/d/df/Palermo_Calcio_logo_%282019%29.svg/400px-Palermo_Calcio_logo_%282019%29.svg.png,20183
923,923,2014/2015,Italy Serie A,Palermo,12,13,13,53,55,49,-2,11,13.342275,38.152767,https://upload.wikimedia.org/wikipedia/en/thumb/d/df/Palermo_Calcio_logo_%282019%29.svg/400px-Palermo_Calcio_logo_%282019%29.svg.png,20183
924,924,2015/2016,Italy Serie A,Palermo,10,9,19,38,65,39,-27,17,13.342275,38.152767,https://upload.wikimedia.org/wikipedia/en/thumb/d/df/Palermo_Calcio_logo_%282019%29.svg/400px-Palermo_Calcio_logo_%282019%29.svg.png,20183
925,925,2008/2009,France Ligue 1,Paris Saint-Germain,19,7,12,49,38,64,11,6,2.253055555,48.84138889,https://upload.wikimedia.org/wikipedia/en/a/a7/Paris_Saint-Germain_F.C..svg,20184
926,926,2009/2010,France Ligue 1,Paris Saint-Germain,12,11,15,50,46,47,4,13,2.253055555,48.84138889,https://upload.wikimedia.org/wikipedia/en/a/a7/Paris_Saint-Germain_F.C..svg,20184
927,927,2010/2011,France Ligue 1,Paris Saint-Germain,15,15,8,56,41,60,15,4,2.253055555,48.84138889,https://upload.wikimedia.org/wikipedia/en/a/a7/Paris_Saint-Germain_F.C..svg,20184
928,928,2011/2012,France Ligue 1,Paris Saint-Germain,23,10,5,75,41,79,34,2,2.253055555,48.84138889,https://upload.wikimedia.org/wikipedia/en/a/a7/Paris_Saint-Germain_F.C..svg,20184
929,929,2012/2013,France Ligue 1,Paris Saint-Germain,25,8,5,69,23,83,46,1,2.253055555,48.84138889,https://upload.wikimedia.org/wikipedia/en/a/a7/Paris_Saint-Germain_F.C..svg,20184
930,930,2013/2014,France Ligue 1,Paris Saint-Germain,27,8,3,84,23,89,61,1,2.253055555,48.84138889,https://upload.wikimedia.org/wikipedia/en/a/a7/Paris_Saint-Germain_F.C..svg,20184
931,931,2014/2015,France Ligue 1,Paris Saint-Germain,24,11,3,83,36,83,47,1,2.253055555,48.84138889,https://upload.wikimedia.org/wikipedia/en/a/a7/Paris_Saint-Germain_F.C..svg,20184
932,932,2015/2016,France Ligue 1,Paris Saint-Germain,30,6,2,102,19,96,83,1,2.253055555,48.84138889,https://upload.wikimedia.org/wikipedia/en/a/a7/Paris_Saint-Germain_F.C..svg,20184
933,933,2009/2010,Italy Serie A,Parma,14,10,14,46,51,52,-5,8,10.33844444,44.79491667,https://upload.wikimedia.org/wikipedia/commons/thumb/9/97/Logo_Parma_Calcio_1913_%28adozione_2016%29.svg/320px-Logo_Parma_Calcio_1913_%28adozione_2016%29.svg.png,20185
934,934,2010/2011,Italy Serie A,Parma,11,13,14,39,47,46,-8,12,10.33844444,44.79491667,https://upload.wikimedia.org/wikipedia/commons/thumb/9/97/Logo_Parma_Calcio_1913_%28adozione_2016%29.svg/320px-Logo_Parma_Calcio_1913_%28adozione_2016%29.svg.png,20185
935,935,2011/2012,Italy Serie A,Parma,15,9,12,51,50,54,1,8,10.33844444,44.79491667,https://upload.wikimedia.org/wikipedia/commons/thumb/9/97/Logo_Parma_Calcio_1913_%28adozione_2016%29.svg/320px-Logo_Parma_Calcio_1913_%28adozione_2016%29.svg.png,20185
936,936,2012/2013,Italy Serie A,Parma,13,10,15,45,46,49,-1,10,10.33844444,44.79491667,https://upload.wikimedia.org/wikipedia/commons/thumb/9/97/Logo_Parma_Calcio_1913_%28adozione_2016%29.svg/320px-Logo_Parma_Calcio_1913_%28adozione_2016%29.svg.png,20185
937,937,2013/2014,Italy Serie A,Parma,15,13,10,58,46,58,12,6,10.33844444,44.79491667,https://upload.wikimedia.org/wikipedia/commons/thumb/9/97/Logo_Parma_Calcio_1913_%28adozione_2016%29.svg/320px-Logo_Parma_Calcio_1913_%28adozione_2016%29.svg.png,20185
938,938,2014/2015,Italy Serie A,Parma,6,8,24,33,75,26,-42,19,10.33844444,44.79491667,https://upload.wikimedia.org/wikipedia/commons/thumb/9/97/Logo_Parma_Calcio_1913_%28adozione_2016%29.svg/320px-Logo_Parma_Calcio_1913_%28adozione_2016%29.svg.png,20185
939,939,2013/2014,Scotland Premier League,Partick Thistle F.C.,8,14,16,46,65,38,-19,10,-4.269639,55.881556,https://upload.wikimedia.org/wikipedia/en/thumb/5/5c/Partick_Thistle_FC_logo.svg/400px-Partick_Thistle_FC_logo.svg.png,20186
