season,League_name,team_long_name,age_mean,age_max,age_min,height_mean,height_max,height_min,weight_mean,weight_max,weight_min,right_foot,left_foot,nan_foot,best_player_name,rating,potential,speed,jumping,stamina,strength
2014/2015,Switzerland Super League,Grasshopper Club Zürich,24.5,35.0,19.0,181.8,193.0,172.7,168.7,194.0,148.0,82.61,17.39,0.0,Caio,70.2,70.2,64.0,59.3,40.8,76.7
2015/2016,Belgium Jupiler League,Club Brugge KV,23.9,38.0,18.0,183.6,195.6,170.2,171.4,207.0,146.0,82.14,17.86,0.0,Lior Rafaelov,77.2,77.2,68.8,68.0,63.0,49.0
2015/2016,Belgium Jupiler League,KAA Gent,24.5,30.0,19.0,180.1,198.1,167.6,164.6,212.0,134.0,77.27,22.73,0.0,Mbark Boussoufa,79.0,79.0,76.0,79.0,81.0,34.0
2015/2016,Belgium Jupiler League,KRC Genk,23.7,34.0,17.0,181.1,193.0,170.2,163.3,194.0,134.0,76.0,24.0,0.0,Neeskens Kebano,75.0,79.0,80.0,82.0,74.8,68.0
2015/2016,Belgium Jupiler League,KV Kortrijk,24.8,34.0,20.0,181.1,195.6,167.6,168.9,203.0,141.0,80.95,14.29,0.0,Maxime Chanot,72.0,73.3,57.2,72.0,71.3,86.7
2015/2016,Belgium Jupiler League,KV Mechelen,24.5,31.0,19.0,184.9,198.1,175.3,172.7,201.0,137.0,69.57,30.43,0.0,Seth De Witte,72.7,73.0,75.3,75.7,81.0,85.0
2015/2016,Belgium Jupiler League,KV Oostende,25.8,34.0,20.0,180.8,190.5,172.7,162.8,190.0,141.0,82.35,17.65,0.0,David Rozehnal,73.8,73.8,45.4,48.0,69.0,76.6
2015/2016,Belgium Jupiler League,KVC Westerlo,25.8,36.0,18.0,182.1,193.0,175.3,169.8,190.0,146.0,65.0,35.0,0.0,Filip Daems,74.0,74.0,52.3,70.0,64.0,74.3
2015/2016,Belgium Jupiler League,Oud-Heverlee Leuven,24.5,32.0,17.0,182.1,198.1,162.6,170.8,205.0,132.0,70.0,30.0,0.0,Jordan Remacle,70.0,70.0,71.8,74.0,73.0,47.0
2015/2016,Belgium Jupiler League,RSC Anderlecht,24.0,34.0,17.0,180.7,193.0,167.6,167.6,198.0,132.0,66.67,29.17,4.17,Steven Defour,77.8,78.2,66.0,71.0,81.0,66.0
2015/2016,Belgium Jupiler League,Royal Excel Mouscron,23.6,35.0,17.0,183.3,203.2,175.3,167.2,196.0,143.0,79.31,20.69,0.0,Valentine Viola,70.9,74.4,73.0,71.0,68.0,71.0
2015/2016,Belgium Jupiler League,SV Zulte-Waregem,24.4,32.0,19.0,183.1,193.0,167.6,170.0,207.0,150.0,86.36,13.64,0.0,Mbaye Leye,71.7,71.7,66.0,78.7,71.0,70.7
2015/2016,Belgium Jupiler League,Sint-Truidense VV,22.5,31.0,18.0,179.9,193.0,170.2,159.6,194.0,134.0,77.78,18.52,3.7,Ruben Fernandes,73.2,73.2,73.0,81.5,68.5,76.0
2015/2016,Belgium Jupiler League,Sporting Charleroi,25.4,33.0,20.0,180.5,190.5,170.2,163.5,194.0,132.0,72.73,22.73,0.0,Neeskens Kebano,75.0,79.0,80.0,82.0,74.8,68.0
2015/2016,Belgium Jupiler League,Sporting Lokeren,25.0,33.0,19.0,182.6,193.0,172.7,167.2,187.0,143.0,87.5,12.5,0.0,Hamdi Harbaoui,72.4,72.4,69.6,83.2,73.0,85.0
2015/2016,Belgium Jupiler League,Standard de Liège,23.5,31.0,17.0,181.0,193.0,167.6,164.7,198.0,132.0,66.67,30.0,3.33,Mathieu Dossevi,74.8,74.9,77.2,60.0,75.9,58.0
2015/2016,Belgium Jupiler League,Waasland-Beveren,23.5,33.0,18.0,182.9,198.1,175.3,167.9,205.0,134.0,73.68,26.32,0.0,Steeven Langil,71.8,72.5,92.0,62.0,71.2,58.0
2015/2016,England Premier League,Arsenal,25.1,31.0,19.0,180.0,198.1,167.6,159.9,198.0,137.0,72.73,27.27,0.0,Mesut Oezil,87.7,88.7,68.0,52.0,64.0,56.0
2015/2016,England Premier League,Aston Villa,24.9,32.0,18.0,180.9,193.0,170.2,165.4,196.0,143.0,65.22,34.78,0.0,Micah Richards,78.2,78.7,77.2,89.8,72.2,88.4
2015/2016,England Premier League,Bournemouth,26.4,37.0,22.0,181.5,193.0,172.7,170.8,196.0,146.0,80.0,20.0,0.0,Max-Alain Gradel,79.0,80.2,88.0,68.0,72.0,55.5
2015/2016,England Premier League,Chelsea,25.1,34.0,19.0,182.6,193.0,167.6,172.3,201.0,137.0,81.82,18.18,0.0,Eden Hazard,88.7,90.7,87.0,59.0,74.0,63.0
2015/2016,England Premier League,Crystal Palace,27.4,34.0,22.0,183.7,195.6,172.7,172.3,203.0,141.0,78.26,21.74,0.0,Yohan Cabaye,79.6,79.6,68.0,70.0,80.0,69.1
2015/2016,England Premier League,Everton,25.2,34.0,17.0,180.0,190.5,165.1,165.9,207.0,139.0,75.0,25.0,0.0,Leighton Baines,82.7,82.7,75.0,72.0,86.0,69.0
2015/2016,England Premier League,Leicester City,26.7,35.0,19.0,180.8,190.5,170.2,168.2,205.0,137.0,83.33,16.67,0.0,Gokhan Inler,78.5,78.5,56.7,75.0,72.7,74.3
2015/2016,England Premier League,Liverpool,23.3,34.0,18.0,180.1,190.5,167.6,162.1,185.0,137.0,81.48,18.52,0.0,Philippe Coutinho,84.0,88.0,77.0,59.0,73.0,55.7
2015/2016,England Premier League,Manchester City,27.3,34.0,18.0,179.8,193.0,170.2,166.8,198.0,132.0,66.67,33.33,0.0,Sergio Aguero,87.6,87.6,86.0,76.8,73.0,72.2
2015/2016,England Premier League,Manchester United,23.8,33.0,17.0,181.7,193.0,170.2,165.6,198.0,139.0,75.0,25.0,0.0,Bastian Schweinsteiger,85.7,85.7,53.0,83.0,75.3,78.0
2015/2016,England Premier League,Newcastle United,24.4,33.0,19.0,181.1,188.0,167.6,170.9,201.0,143.0,76.0,24.0,0.0,Georginio Wijnaldum,80.0,84.0,85.0,82.0,86.0,64.0
2015/2016,England Premier League,Norwich City,27.1,33.0,21.0,180.7,193.0,167.6,166.1,201.0,134.0,75.0,25.0,0.0,Dieumerci Mbokani,78.4,78.4,84.0,83.0,79.7,81.4
2015/2016,England Premier League,Southampton,24.8,31.0,19.0,182.3,193.0,170.2,169.4,203.0,146.0,84.21,15.79,0.0,Jose Fonte,81.0,81.0,56.0,73.0,69.0,83.0
2015/2016,England Premier League,Stoke City,27.2,34.0,22.0,184.5,200.7,170.2,172.8,194.0,143.0,73.68,26.32,0.0,Bojan Krkic,80.6,83.6,75.6,48.0,67.0,42.4
2015/2016,England Premier League,Sunderland,26.5,35.0,19.0,181.9,195.6,170.2,168.8,198.0,139.0,80.77,19.23,0.0,Jeremain Lens,79.0,79.0,86.0,73.0,73.0,76.0
2015/2016,England Premier League,Swansea City,25.8,32.0,19.0,181.1,193.0,167.6,167.5,207.0,139.0,78.26,21.74,0.0,Ashley Williams,81.0,81.0,73.0,86.0,73.0,86.0
2015/2016,England Premier League,Tottenham Hotspur,23.1,28.0,19.0,182.6,188.0,172.7,164.4,190.0,143.0,52.94,41.18,0.0,Christian Eriksen,83.0,87.0,74.0,57.0,87.0,51.0
2015/2016,England Premier League,Watford,27.5,31.0,20.0,181.9,193.0,167.6,171.1,203.0,152.0,84.21,15.79,0.0,Mario Suarez,78.4,78.6,65.0,58.0,80.0,81.0
2015/2016,England Premier League,West Bromwich Albion,27.6,35.0,16.0,183.6,195.6,167.6,171.8,196.0,141.0,80.0,20.0,0.0,Jose Salomon Rondon,79.5,82.2,79.0,67.0,68.0,91.0
2015/2016,England Premier League,West Ham United,25.7,33.0,16.0,183.0,193.0,170.2,172.3,198.0,146.0,85.71,14.29,0.0,Dimitri Payet,83.2,83.2,75.0,48.0,71.0,74.8
2015/2016,France Ligue 1,AS Monaco,23.4,37.0,16.0,180.8,203.2,170.2,163.0,196.0,128.0,57.69,38.46,3.85,Joao Moutinho,83.0,83.0,67.0,80.3,91.0,58.0
2015/2016,France Ligue 1,AS Saint-Étienne,25.4,32.0,17.0,180.9,190.5,170.2,167.5,212.0,141.0,69.23,30.77,0.0,Loic Perrin,80.7,80.7,74.0,80.3,75.7,77.0
2015/2016,France Ligue 1,Angers SCO,26.4,34.0,18.0,183.0,193.0,172.7,167.3,198.0,143.0,65.22,34.78,0.0,Romain Thomas,73.7,74.3,62.0,64.7,61.0,80.0
2015/2016,France Ligue 1,ES Troyes AC,25.5,38.0,18.0,179.4,190.5,162.6,162.1,194.0,132.0,78.57,21.43,0.0,Rincon,75.0,75.0,46.0,81.0,68.0,75.0
2015/2016,France Ligue 1,En Avant de Guingamp,27.3,35.0,17.0,180.2,190.5,172.7,162.8,185.0,134.0,75.0,25.0,0.0,Jimmy Briand,76.0,76.0,81.5,82.5,74.0,78.0
2015/2016,France Ligue 1,FC Lorient,24.2,31.0,19.0,178.8,193.0,165.1,162.8,192.0,132.0,73.08,26.92,0.0,Benjamin Moukandjo,76.5,78.0,91.0,71.0,67.3,65.0
2015/2016,France Ligue 1,FC Nantes,24.7,31.0,18.0,181.2,190.5,172.7,162.0,187.0,143.0,78.26,21.74,0.0,Lorik Cana,77.3,77.3,54.0,83.7,65.3,88.0
2015/2016,France Ligue 1,GFC Ajaccio,27.6,37.0,21.0,182.6,193.0,167.6,167.0,198.0,137.0,75.0,25.0,0.0,Kader Mangane,74.0,74.0,47.0,79.0,66.7,89.0
2015/2016,France Ligue 1,Girondins de Bordeaux,23.9,33.0,17.0,180.7,193.0,170.2,166.1,194.0,141.0,73.08,26.92,0.0,Mathieu Debuchy,79.3,79.3,73.0,81.0,89.0,71.0
2015/2016,France Ligue 1,LOSC Lille,24.8,35.0,18.0,179.9,193.0,167.6,163.9,205.0,132.0,92.31,7.69,0.0,Marko Basa,80.0,80.0,64.0,83.0,64.0,88.0
2015/2016,France Ligue 1,Montpellier Hérault SC,25.0,37.0,19.0,179.9,188.0,170.2,163.1,176.0,137.0,75.0,20.83,0.0,Hilton,78.3,78.3,62.0,82.7,73.3,76.0
2015/2016,France Ligue 1,OGC Nice,23.1,32.0,17.0,178.8,190.5,167.6,164.0,198.0,128.0,68.0,20.0,8.0,Hatem Ben Arfa,80.4,80.7,78.9,77.0,73.2,74.3
2015/2016,France Ligue 1,Olympique Lyonnais,24.9,35.0,18.0,178.2,188.0,165.1,160.0,187.0,126.0,75.0,25.0,0.0,Alexandre Lacazette,83.2,87.2,87.4,78.0,76.0,74.6
2015/2016,France Ligue 1,Olympique de Marseille,23.8,31.0,19.0,180.5,193.0,170.2,164.2,185.0,143.0,76.0,24.0,0.0,Lassana Diarra,81.7,81.7,76.9,77.0,89.3,59.3
2015/2016,France Ligue 1,Paris Saint-Germain,25.0,33.0,17.0,180.1,195.6,165.1,163.0,209.0,132.0,68.18,31.82,0.0,Zlatan Ibrahimovic,89.0,89.0,74.0,72.0,75.0,93.0
2015/2016,France Ligue 1,SC Bastia,26.3,36.0,19.0,179.7,188.0,165.1,161.9,181.0,143.0,76.19,23.81,0.0,Floyd Ayite,75.0,76.4,85.0,56.0,60.0,56.0
2015/2016,France Ligue 1,SM Caen,26.0,35.0,19.0,179.6,193.0,167.6,164.0,181.0,139.0,71.43,23.81,4.76,Damien Da Silva,75.0,76.0,68.0,73.0,63.0,75.0
2015/2016,France Ligue 1,Stade Rennais FC,24.2,34.0,18.0,179.9,188.0,170.2,162.7,196.0,134.0,69.57,26.09,0.0,Yoann Gourcuff,79.0,79.0,68.0,71.0,40.0,76.0
2015/2016,France Ligue 1,Stade de Reims,25.2,34.0,19.0,181.9,190.5,167.6,165.3,185.0,141.0,79.17,16.67,0.0,Aissa Mandi,77.5,80.5,73.0,79.0,73.0,69.0
2015/2016,France Ligue 1,Toulouse FC,23.6,31.0,18.0,182.4,193.0,167.6,168.2,198.0,146.0,85.0,15.0,0.0,Wissam Ben Yedder,78.0,82.0,82.0,84.0,80.0,57.0
2015/2016,Germany 1. Bundesliga,1. FC Köln,24.9,32.0,21.0,182.3,193.0,170.2,169.3,194.0,139.0,68.42,26.32,0.0,Anthony Modeste,78.0,78.9,78.5,80.0,67.8,85.6
2015/2016,Germany 1. Bundesliga,1. FSV Mainz 05,24.5,29.0,18.0,181.6,193.0,165.1,171.1,194.0,143.0,78.26,21.74,0.0,Yunus Malli,76.6,80.6,76.0,64.0,80.0,51.9
2015/2016,Germany 1. Bundesliga,Bayer 04 Leverkusen,23.6,31.0,18.0,182.5,193.0,170.2,175.0,216.0,143.0,95.83,4.17,0.0,Karim Bellarabi,82.2,84.2,90.0,75.0,76.0,63.2
2015/2016,Germany 1. Bundesliga,Borussia Dortmund,24.4,30.0,16.0,181.5,190.5,170.2,168.4,203.0,150.0,85.71,14.29,0.0,Mats Hummels,86.0,87.6,66.0,70.0,67.0,86.0
2015/2016,Germany 1. Bundesliga,Borussia Mönchengladbach,24.5,35.0,18.0,182.3,193.0,172.7,168.4,190.0,134.0,77.27,22.73,0.0,Granit Xhaka,81.5,85.5,54.0,33.0,79.0,75.5
2015/2016,Germany 1. Bundesliga,Eintracht Frankfurt,24.7,32.0,19.0,181.8,195.6,170.2,170.8,212.0,139.0,81.48,18.52,0.0,Alexander Meier,78.3,78.3,54.0,48.0,66.2,88.0
2015/2016,Germany 1. Bundesliga,FC Augsburg,26.8,33.0,21.0,182.0,188.0,170.2,172.3,194.0,154.0,82.61,17.39,0.0,Daniel Baier,79.0,79.0,65.0,78.0,81.0,67.0
2015/2016,Germany 1. Bundesliga,FC Bayern Munich,26.0,33.0,19.0,180.5,193.0,170.2,167.3,203.0,143.0,75.0,25.0,0.0,Arjen Robben,89.7,89.7,91.3,61.0,75.0,65.0
2015/2016,Germany 1. Bundesliga,FC Ingolstadt 04,24.8,29.0,18.0,182.5,193.0,170.2,174.9,205.0,157.0,85.0,15.0,0.0,Pascal Gross,75.0,78.0,67.0,71.0,83.0,70.0
2015/2016,Germany 1. Bundesliga,FC Schalke 04,24.0,32.0,19.0,184.0,195.6,172.7,176.8,201.0,150.0,80.0,20.0,0.0,Benedikt Hoewedes,83.0,83.7,67.0,82.0,69.0,81.0
2015/2016,Germany 1. Bundesliga,Hamburger SV,25.6,34.0,20.0,182.4,193.0,165.1,172.4,194.0,139.0,75.0,25.0,0.0,Emir Spahic,78.3,78.3,60.7,77.0,52.7,78.0
2015/2016,Germany 1. Bundesliga,Hannover 96,23.8,32.0,18.0,183.5,195.6,170.2,172.7,214.0,141.0,71.43,28.57,0.0,Salif Sane,77.0,79.4,63.0,54.0,76.0,83.3
2015/2016,Germany 1. Bundesliga,Hertha BSC Berlin,25.0,30.0,18.0,181.4,193.0,170.2,163.6,190.0,139.0,75.0,25.0,0.0,Salomon Kalou,77.9,77.9,74.8,76.0,70.5,70.0
2015/2016,Germany 1. Bundesliga,SV Darmstadt 98,27.1,31.0,19.0,183.9,195.6,170.2,175.5,201.0,154.0,68.42,31.58,0.0,Aytac Sulu,74.1,74.1,68.0,86.8,72.0,79.0
2015/2016,Germany 1. Bundesliga,SV Werder Bremen,23.9,36.0,18.0,184.2,198.1,172.7,173.2,216.0,152.0,73.08,23.08,0.0,Zlatko Junuzovic,78.5,78.7,77.0,67.0,94.0,63.0
2015/2016,Germany 1. Bundesliga,TSG 1899 Hoffenheim,24.0,33.0,18.0,181.1,195.6,172.7,170.9,205.0,146.0,81.82,18.18,0.0,Kevin Volland,80.0,85.0,81.0,77.0,90.0,81.0
2015/2016,Germany 1. Bundesliga,VfB Stuttgart,24.8,30.0,19.0,183.9,193.0,170.2,171.7,192.0,148.0,72.73,27.27,0.0,Emiliano Insua,78.4,80.8,78.0,72.0,78.0,79.4
2015/2016,Germany 1. Bundesliga,VfL Wolfsburg,25.5,31.0,20.0,184.7,195.6,172.7,171.6,196.0,157.0,68.18,31.82,0.0,Kevin de Bruyne,86.0,89.0,78.0,65.0,85.0,73.0
2015/2016,Italy Serie A,Atalanta,27.6,35.0,20.0,182.1,190.5,160.0,170.9,196.0,126.0,76.92,23.08,0.0,Gabriel Paletta,78.2,78.2,53.0,80.0,65.0,85.0
2015/2016,Italy Serie A,Bologna,25.9,36.0,17.0,180.3,188.0,167.6,162.8,187.0,132.0,74.07,25.93,0.0,Anthony Mounier,77.2,77.5,83.5,62.0,80.1,65.3
2015/2016,Italy Serie A,Carpi,25.7,33.0,22.0,181.4,193.0,170.2,165.2,198.0,137.0,67.86,32.14,0.0,Jonathan De Guzman,76.2,76.2,78.0,78.0,69.0,63.0
2015/2016,Italy Serie A,Chievo Verona,29.4,36.0,19.0,183.6,193.0,175.3,177.5,198.0,161.0,77.27,22.73,0.0,Alberto Paloschi,77.0,79.8,76.0,89.2,78.0,78.0
2015/2016,Italy Serie A,Empoli,24.0,35.0,17.0,180.4,190.5,170.2,162.9,192.0,139.0,75.0,25.0,0.0,Lorenzo Tonelli,77.2,79.3,64.3,78.0,62.7,76.0
2015/2016,Italy Serie A,Fiorentina,26.8,33.0,21.0,181.6,190.5,172.7,167.3,179.0,143.0,69.57,30.43,0.0,Borja Valero,82.0,82.0,68.0,68.0,76.0,66.0
2015/2016,Italy Serie A,Frosinone,25.5,32.0,19.0,181.5,193.0,167.6,165.6,194.0,141.0,76.0,24.0,0.0,Modibo Diakite,75.8,75.8,79.0,86.0,59.0,90.0
2015/2016,Italy Serie A,Genoa,26.3,34.0,19.0,180.2,193.0,167.6,166.3,190.0,141.0,62.96,37.04,0.0,Diego Perotti,79.0,80.3,79.0,64.0,73.0,55.9
2015/2016,Italy Serie A,Hellas Verona,26.6,38.0,18.0,184.4,193.0,175.3,169.2,194.0,150.0,60.0,40.0,0.0,Luca Toni,76.4,76.4,34.0,69.0,34.0,91.8
2015/2016,Italy Serie A,Inter,25.4,33.0,18.0,181.2,195.6,170.2,166.6,183.0,150.0,85.0,10.0,0.0,Miranda,84.5,84.5,77.0,86.0,67.3,80.0
2015/2016,Italy Serie A,Juventus,26.3,34.0,19.0,182.9,190.5,172.7,175.4,198.0,157.0,73.91,26.09,0.0,Giorgio Chiellini,86.1,86.1,79.0,89.1,69.7,89.6
2015/2016,Italy Serie A,Lazio,26.8,37.0,20.0,182.6,190.5,170.2,166.5,187.0,139.0,62.5,29.17,0.0,Antonio Candreva,82.2,82.2,83.7,50.8,88.9,71.4
2015/2016,Italy Serie A,Milan,25.7,33.0,18.0,181.9,188.0,170.2,169.7,194.0,143.0,76.0,24.0,0.0,Carlos Bacca,82.0,82.0,83.1,75.9,72.1,78.6
2015/2016,Italy Serie A,Napoli,26.1,33.0,21.0,182.4,195.6,162.6,164.9,196.0,130.0,80.0,20.0,0.0,Gonzalo Higuain,85.0,85.3,82.2,73.0,69.9,82.3
2015/2016,Italy Serie A,Palermo,25.3,35.0,17.0,183.5,190.5,175.3,169.1,185.0,143.0,78.26,17.39,0.0,Franco Vazquez,79.4,80.8,69.0,55.0,76.0,74.0
2015/2016,Italy Serie A,Roma,26.2,38.0,18.0,181.6,193.0,170.2,166.0,187.0,137.0,63.64,36.36,0.0,Miralem Pjanic,84.0,86.0,71.5,66.0,76.0,60.0
2015/2016,Italy Serie A,Sampdoria,26.3,33.0,17.0,183.3,195.6,172.7,171.4,194.0,150.0,69.23,30.77,0.0,Antonio Cassano,79.6,79.6,43.2,36.0,47.6,67.2
2015/2016,Italy Serie A,Sassuolo,26.2,34.0,19.0,182.9,193.0,170.2,170.7,194.0,148.0,56.52,43.48,0.0,Domenico Berardi,80.3,85.3,87.0,65.0,79.8,64.0
2015/2016,Italy Serie A,Torino,26.4,34.0,21.0,183.0,193.0,172.7,170.0,196.0,154.0,71.43,28.57,0.0,Kamil Glik,82.0,82.8,65.0,79.0,69.0,88.0
2015/2016,Italy Serie A,Udinese,26.5,37.0,19.0,181.6,193.0,170.2,167.0,194.0,143.0,62.5,33.33,0.0,Antonio Di Natale,77.8,77.8,74.0,60.0,52.5,56.7
2015/2016,Netherlands Eredivisie,ADO Den Haag,24.4,33.0,18.0,181.9,193.0,167.6,167.1,192.0,141.0,76.19,23.81,0.0,Mike Havenaar,72.0,72.0,69.0,84.0,74.0,76.0
2015/2016,Netherlands Eredivisie,AZ,22.2,30.0,17.0,180.0,188.0,172.7,163.3,185.0,146.0,65.38,34.62,0.0,Ron Vlaar,79.2,79.2,66.0,49.0,72.2,88.5
2015/2016,Netherlands Eredivisie,Ajax,21.4,29.0,17.0,181.1,193.0,165.1,167.4,205.0,137.0,68.42,31.58,0.0,Davy Klaassen,79.0,85.0,73.0,84.7,85.0,74.0
2015/2016,Netherlands Eredivisie,De Graafschap,22.6,28.0,18.0,182.4,195.6,172.7,168.3,187.0,152.0,80.0,20.0,0.0,Cas Peters,68.0,74.0,78.0,72.0,65.0,74.0
2015/2016,Netherlands Eredivisie,Excelsior,24.7,29.0,20.0,181.1,190.5,167.6,164.7,187.0,150.0,68.42,31.58,0.0,Sander Fischer,70.0,71.5,62.0,77.0,68.0,78.0
2015/2016,Netherlands Eredivisie,FC Groningen,23.3,30.0,17.0,181.7,193.0,170.2,165.5,198.0,139.0,95.45,4.55,0.0,Eric Fernando Botteghin,76.3,76.3,34.0,73.0,76.0,91.0
2015/2016,Netherlands Eredivisie,FC Twente,21.5,29.0,18.0,180.8,193.0,165.1,163.8,192.0,137.0,62.5,37.5,0.0,Jesus Corona,77.8,84.0,79.0,72.0,75.2,39.2
2015/2016,Netherlands Eredivisie,FC Utrecht,22.6,29.0,18.0,181.7,190.5,172.7,163.0,194.0,132.0,72.73,22.73,0.0,Sebastien Haller,73.7,82.1,77.0,85.9,64.0,87.3
2015/2016,Netherlands Eredivisie,Feyenoord,24.2,34.0,19.0,183.8,195.6,175.3,167.0,196.0,141.0,70.0,30.0,0.0,Dirk Kuyt,77.5,77.5,70.9,76.5,91.1,75.7
2015/2016,Netherlands Eredivisie,Heracles Almelo,23.5,32.0,17.0,181.1,198.1,172.7,160.0,185.0,139.0,71.43,28.57,0.0,Iiass Bel Hassani,71.4,76.6,60.0,60.0,55.0,56.0
2015/2016,Netherlands Eredivisie,N.E.C.,23.2,34.0,17.0,181.8,193.0,170.2,163.2,214.0,134.0,57.89,42.11,0.0,Christian Santos,70.0,71.0,73.0,76.9,70.9,66.0
2015/2016,Netherlands Eredivisie,PEC Zwolle,22.8,29.0,19.0,181.3,198.1,172.7,165.1,209.0,141.0,84.21,15.79,0.0,Trent Sainsbury,73.0,78.0,74.0,67.7,68.0,75.0
2015/2016,Netherlands Eredivisie,PSV,23.6,31.0,20.0,180.9,190.5,170.2,165.3,192.0,139.0,57.89,42.11,0.0,Andres Guardado,80.4,80.4,82.2,74.0,88.0,56.4
2015/2016,Netherlands Eredivisie,Roda JC Kerkrade,25.2,34.0,18.0,183.0,190.5,172.7,168.0,190.0,132.0,80.0,20.0,0.0,Gibril Sankoh,70.5,70.5,44.0,68.0,63.0,84.0
2015/2016,Netherlands Eredivisie,SC Cambuur,24.1,30.0,19.0,180.1,190.5,170.2,166.3,198.0,143.0,70.37,29.63,0.0,Etienne Reijnen,72.5,72.5,51.0,81.0,65.0,84.0
2015/2016,Netherlands Eredivisie,SC Heerenveen,22.2,29.0,18.0,182.2,193.0,165.1,167.4,185.0,154.0,75.0,25.0,0.0,Sam Larsson,74.8,80.8,77.0,56.0,77.0,64.0
2015/2016,Netherlands Eredivisie,Vitesse,22.7,30.0,17.0,179.6,185.4,165.1,161.4,181.0,139.0,76.19,23.81,0.0,Guram Kashia,77.0,77.0,65.0,83.6,74.0,82.0
2015/2016,Netherlands Eredivisie,Willem II,25.3,33.0,18.0,179.4,193.0,165.1,163.4,198.0,132.0,66.67,33.33,0.0,Lucas Andersen,72.7,79.7,79.0,52.0,66.0,40.0
2015/2016,Poland Ekstraklasa,Cracovia,24.8,31.0,18.0,181.9,193.0,172.7,166.6,205.0,132.0,80.0,20.0,0.0,Damian Dabrowski,67.3,75.3,65.0,89.0,65.7,60.0
2015/2016,Poland Ekstraklasa,Górnik Łęczna,27.2,35.0,19.0,182.2,190.5,170.2,167.1,183.0,148.0,78.26,21.74,0.0,Lukasz Boguslawski,69.8,78.5,76.0,74.0,70.0,84.0
2015/2016,Poland Ekstraklasa,Jagiellonia Białystok,24.5,32.0,17.0,181.1,195.6,170.2,164.4,192.0,137.0,62.5,37.5,0.0,Maciej Gajos,71.0,75.0,68.0,80.0,86.0,65.0
2015/2016,Poland Ekstraklasa,Korona Kielce,25.4,36.0,19.0,182.4,193.0,170.2,167.3,190.0,132.0,65.22,34.78,0.0,Maciej Wilusz,66.3,67.7,47.6,72.0,57.0,80.4
2015/2016,Poland Ekstraklasa,Lech Poznań,25.0,32.0,17.0,182.4,193.0,167.6,169.7,196.0,141.0,76.0,24.0,0.0,Karol Linetty,72.4,82.4,73.8,82.0,82.0,80.1
2015/2016,Poland Ekstraklasa,Lechia Gdańsk,25.8,32.0,18.0,181.3,190.5,172.7,163.2,187.0,132.0,75.0,25.0,0.0,Marco Paixao,70.0,70.0,71.8,73.6,75.4,72.0
2015/2016,Poland Ekstraklasa,Legia Warszawa,25.8,36.0,18.0,182.5,193.0,170.2,170.7,192.0,150.0,78.26,21.74,0.0,Nemanja Nikolic,72.8,73.5,73.0,73.0,75.0,75.3
2015/2016,Poland Ekstraklasa,Piast Gliwice,24.7,29.0,21.0,181.6,190.5,170.2,166.4,190.0,141.0,77.78,22.22,0.0,Kamil Vacek,69.7,69.8,64.7,63.0,76.7,70.3
2015/2016,Poland Ekstraklasa,Podbeskidzie Bielsko-Biała,26.1,37.0,20.0,182.0,193.0,172.7,167.3,203.0,150.0,81.82,18.18,0.0,Samuel Stefanik,66.5,72.0,74.5,56.0,68.0,48.0
2015/2016,Poland Ekstraklasa,Pogoń Szczecin,24.1,33.0,17.0,179.7,193.0,170.2,160.5,192.0,132.0,89.47,10.53,0.0,Rafal Murawski,69.1,69.1,54.0,59.0,76.0,58.0
2015/2016,Poland Ekstraklasa,Polonia Bytom,26.9,38.0,19.0,182.2,193.0,170.2,169.6,194.0,154.0,70.37,25.93,0.0,Roman Gergel,66.5,66.8,82.0,62.0,72.0,61.0
2015/2016,Poland Ekstraklasa,Ruch Chorzów,26.0,38.0,20.0,180.9,193.0,170.2,161.7,201.0,143.0,73.68,26.32,0.0,Rafal Grodzicki,66.0,66.0,33.0,32.0,85.0,93.0
2015/2016,Poland Ekstraklasa,Termalica Bruk-Bet Nieciecza,27.8,37.0,19.0,179.3,190.5,167.6,163.7,190.0,134.0,69.57,30.43,0.0,Dawid Plizga,66.0,66.0,82.0,77.0,78.0,56.0
2015/2016,Poland Ekstraklasa,Wisła Kraków,25.2,36.0,18.0,180.7,193.0,170.2,164.2,194.0,132.0,82.61,13.04,4.35,Rafal Wolski,69.8,74.0,64.0,78.7,66.0,58.0
2015/2016,Poland Ekstraklasa,Zagłębie Lubin,26.0,32.0,19.0,182.2,193.0,175.3,165.7,194.0,150.0,83.33,16.67,0.0,Filip Starzynski,68.6,71.6,38.6,66.0,59.4,64.2
2015/2016,Poland Ekstraklasa,Śląsk Wrocław,25.6,33.0,18.0,181.1,190.5,172.7,165.4,183.0,148.0,95.45,4.55,0.0,Piotr Celeban,71.0,71.0,72.0,91.0,80.7,73.0
2015/2016,Portugal Liga ZON Sagres,Académica de Coimbra,25.6,33.0,20.0,179.6,193.0,165.1,166.9,196.0,137.0,73.91,26.09,0.0,Rui Pedro,73.3,74.8,76.0,70.0,69.0,69.0
2015/2016,Portugal Liga ZON Sagres,Boavista FC,24.9,30.0,19.0,180.8,195.6,170.2,164.2,205.0,139.0,76.92,23.08,0.0,Paulo Vinicius,75.0,75.0,55.0,83.0,70.0,78.0
